sample_id,timestamp,species,behavior,latitude,longitude,temperature,weather,vegetation_type,time_of_day,animal_id,previous_latitude,previous_longitude,previous_timestamp,distance_km,time_diff_hours,speed_kmh,speed_risk,distance_risk,anomaly_risk,weather_risk,habitat_risk,behavior_risk,risk_score,risk_level,conservation_priority,risk_reason
S0641,2025-05-30 21:39:00,Fox,Socializing,24.55717,78.40433,32.4,Windy,Forest,Evening,FOX_001,24.36389,78.38798,2025-05-26 14:02:00,21.555373252722497,103.61666666666666,0.20802998152860702,0,0,0,5,3,1,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0046,2025-05-01 18:51:00,Fox,Resting,24.63645,78.54978,19.9,Cloudy,Wetland,Afternoon,FOX_002,,,,0.0,,0.0,0,0,0,2,5,0,7,Low,Normal,"Environmental condition, Habitat factor"
S0341,2025-05-03 20:41:00,Fox,Playing,24.59851,78.48051,23.0,Foggy,Desert,Morning,FOX_002,24.63645,78.54978,2025-05-01 18:51:00,8.17503260779725,49.833333333333336,0.16404747707954348,0,0,0,8,1,2,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0024,2025-05-05 06:58:00,Fox,Socializing,24.53222,78.56565,30.1,Cloudy,Desert,Evening,FOX_002,24.59851,78.48051,2025-05-03 20:41:00,11.334440910706386,34.28333333333333,0.33061081898025435,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0634,2025-05-07 23:58:00,Fox,Grazing,24.43901,78.43797,24.5,Windy,Forest,Morning,FOX_002,24.53222,78.56565,2025-05-05 06:58:00,16.563892313815554,65.0,0.2548291125202393,0,0,0,5,3,1,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0391,2025-05-09 10:12:00,Fox,Hunting,24.65453,78.52321,32.2,Sunny,Savanna,Evening,FOX_002,24.43901,78.43797,2025-05-07 23:58:00,25.46842637558899,34.233333333333334,0.7439657169110707,0,0,0,0,2,5,7,Low,Normal,"Habitat factor, Active/risk behavior"
S0949,2025-05-12 15:14:00,Fox,Grazing,24.65555,78.58418,34.6,Windy,Grassland,Night,FOX_002,24.65453,78.52321,2025-05-09 10:12:00,6.162545734420791,77.03333333333333,0.07999843013094925,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0444,2025-05-15 11:44:00,Fox,Hunting,24.52584,78.49458,32.3,Rainy,Forest,Evening,FOX_002,24.65555,78.58418,2025-05-12 15:14:00,17.032300322650674,68.5,0.24864672003869595,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0387,2025-05-18 12:10:00,Fox,Playing,24.51648,78.50184,18.3,Cloudy,Grassland,Morning,FOX_002,24.52584,78.49458,2025-05-15 11:44:00,1.2738413958118575,72.43333333333334,0.017586397549174286,0,0,0,2,1,2,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0379,2025-05-23 15:33:00,Fox,Resting,24.34378,78.46855,34.1,Sunny,Wetland,Morning,FOX_002,24.51648,78.50184,2025-05-18 12:10:00,19.496865926487516,123.38333333333334,0.15801863509242886,0,0,0,0,5,0,5,Low,Normal,Habitat factor
S0145,2025-05-26 21:52:00,Fox,Resting,24.6273,78.39695,23.6,Foggy,Savanna,Night,FOX_002,24.34378,78.46855,2025-05-23 15:33:00,32.34788187916055,78.31666666666666,0.4130395643221182,0,0,0,8,2,0,10,Low,Normal,"Environmental condition, Habitat factor"
S0919,2025-05-31 01:48:00,Fox,Running,24.65058,78.60842,23.3,Sunny,Forest,Evening,FOX_002,24.6273,78.39695,2025-05-26 21:52:00,21.529661302807966,99.93333333333334,0.2154402398546494,0,0,0,0,3,5,8,Low,Normal,"Habitat factor, Active/risk behavior"
S0143,2025-05-02 00:10:00,Fox,Resting,24.38084,78.59947,28.3,Windy,Grassland,Evening,FOX_003,,,,0.0,,0.0,0,0,0,5,1,0,6,Low,Normal,"Environmental condition, Habitat factor"
S0831,2025-05-03 21:07:00,Fox,Running,24.45009,78.30395,26.2,Cloudy,Desert,Evening,FOX_003,24.38084,78.59947,2025-05-02 00:10:00,30.896620968211145,44.95,0.6873553051882345,0,0,0,2,1,5,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0318,2025-05-05 09:13:00,Fox,Grazing,24.4911,78.307,24.3,Cloudy,Desert,Morning,FOX_003,24.45009,78.30395,2025-05-03 21:07:00,4.570539532413509,36.1,0.1266077432801526,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0026,2025-05-08 00:50:00,Fox,Playing,24.36179,78.55946,20.4,Foggy,Forest,Evening,FOX_003,24.4911,78.307,2025-05-05 09:13:00,29.32639247417204,63.61666666666667,0.4609859964501761,0,0,0,8,3,2,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0186,2025-05-09 12:01:00,Fox,Grazing,24.69008,78.41892,18.2,Foggy,Desert,Night,FOX_003,24.36179,78.55946,2025-05-08 00:50:00,39.175081728801956,35.18333333333333,1.1134556625902974,20,0,0,8,1,1,30,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0646,2025-05-13 09:17:00,Fox,Alert,24.54977,78.52292,27.3,Foggy,Forest,Evening,FOX_003,24.69008,78.41892,2025-05-09 12:01:00,18.813228274665097,93.26666666666667,0.201714384646159,0,0,0,8,3,4,15,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0311,2025-05-15 11:56:00,Fox,Socializing,24.37605,78.32682,29.2,Foggy,Savanna,Morning,FOX_003,24.54977,78.52292,2025-05-13 09:17:00,27.696113782663637,50.65,0.546813697584672,0,0,0,8,2,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0423,2025-05-18 15:24:00,Fox,Playing,24.36419,78.30849,33.0,Sunny,Wetland,Evening,FOX_003,24.37605,78.32682,2025-05-15 11:56:00,2.2773035861734185,75.46666666666667,0.0301762842690824,0,0,0,0,5,2,7,Low,Normal,"Habitat factor, Active/risk behavior"
S0870,2025-05-24 04:24:00,Fox,Alert,24.55356,78.55732,29.7,Windy,Desert,Morning,FOX_003,24.36419,78.30849,2025-05-18 15:24:00,32.82850282356809,133.0,0.2468308482975044,0,0,0,5,1,4,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0838,2025-05-27 07:32:00,Fox,Grazing,24.4656,78.38931,29.7,Windy,Desert,Morning,FOX_003,24.55356,78.55732,2025-05-24 04:24:00,19.611480462809432,75.13333333333334,0.2610223664082888,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0139,2025-05-02 08:16:00,Fox,Running,24.51274,78.6431,20.8,Rainy,Desert,Afternoon,FOX_004,,,,0.0,,0.0,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0433,2025-05-03 23:57:00,Fox,Alert,24.69867,78.65123,18.6,Windy,Desert,Night,FOX_004,24.51274,78.6431,2025-05-02 08:16:00,20.690804291918543,39.68333333333333,0.5213978401995433,0,0,0,5,1,4,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0499,2025-05-05 12:38:00,Fox,Hunting,24.33379,78.57478,19.6,Windy,Wetland,Morning,FOX_004,24.69867,78.65123,2025-05-03 23:57:00,41.303436147942776,36.68333333333333,1.1259455560547782,20,20,0,5,5,5,55,High,High Priority,"High movement speed, Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0959,2025-05-08 03:14:00,Fox,Hunting,24.67822,78.42814,31.3,Rainy,Forest,Evening,FOX_004,24.33379,78.57478,2025-05-05 12:38:00,41.07228028444878,62.6,0.6561067138090859,0,20,0,5,3,5,33,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0247,2025-05-09 15:17:00,Fox,Resting,24.51856,78.50196,19.9,Rainy,Forest,Night,FOX_004,24.67822,78.42814,2025-05-08 03:14:00,19.25840129759406,36.05,0.5342136282272971,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0319,2025-05-13 11:55:00,Fox,Hunting,24.37853,78.61973,25.8,Sunny,Forest,Afternoon,FOX_004,24.51856,78.50196,2025-05-09 15:17:00,19.61018464498807,92.63333333333334,0.21169684755294785,0,0,0,0,3,5,8,Low,Normal,"Habitat factor, Active/risk behavior"
S0253,2025-05-15 16:12:00,Fox,Alert,24.54905,78.30006,26.6,Sunny,Desert,Evening,FOX_004,24.37853,78.61973,2025-05-13 11:55:00,37.50106850914318,52.28333333333333,0.7172662131171791,0,0,0,0,1,4,5,Low,Normal,"Habitat factor, Active/risk behavior"
S0711,2025-05-20 19:54:00,Fox,Hunting,24.30564,78.45679,18.8,Sunny,Grassland,Morning,FOX_004,24.54905,78.30006,2025-05-15 16:12:00,31.374278324911764,123.7,0.2536319993929811,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0209,2025-05-24 07:20:00,Fox,Grazing,24.57938,78.49642,28.3,Rainy,Grassland,Morning,FOX_004,24.30564,78.45679,2025-05-20 19:54:00,30.701727275184098,83.43333333333334,0.36797915231942585,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0676,2025-05-27 09:29:00,Fox,Resting,24.41977,78.37191,30.0,Rainy,Forest,Evening,FOX_004,24.57938,78.49642,2025-05-24 07:20:00,21.764727797458097,74.15,0.29352296422735125,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0480,2025-05-02 12:40:00,Fox,Alert,24.43919,78.49229,34.7,Cloudy,Desert,Morning,FOX_005,,,,0.0,,0.0,0,0,0,2,1,4,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0346,2025-05-04 05:35:00,Fox,Socializing,24.48967,78.36779,19.3,Cloudy,Grassland,Morning,FOX_005,24.43919,78.49229,2025-05-02 12:40:00,13.794514344555779,40.916666666666664,0.3371368067915873,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0569,2025-05-05 13:31:00,Fox,Hunting,24.46823,78.56672,18.4,Rainy,Forest,Evening,FOX_005,24.48967,78.36779,2025-05-04 05:35:00,20.272383864103215,31.933333333333334,0.6348345677694117,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0039,2025-05-08 06:03:00,Fox,Socializing,24.41197,78.64893,25.0,Cloudy,Wetland,Afternoon,FOX_005,24.46823,78.56672,2025-05-05 13:31:00,10.411277055124772,64.53333333333333,0.16133177254842107,0,0,0,2,5,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0041,2025-05-09 19:22:00,Fox,Playing,24.39407,78.34677,30.8,Foggy,Wetland,Morning,FOX_005,24.41197,78.64893,2025-05-08 06:03:00,30.66168273015464,37.31666666666667,0.8216618864713168,20,0,0,8,5,2,35,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0873,2025-05-13 17:34:00,Fox,Playing,24.43938,78.67249,23.5,Foggy,Savanna,Afternoon,FOX_005,24.39407,78.34677,2025-05-09 19:22:00,33.36176564502719,94.2,0.3541588709663184,0,0,0,8,2,2,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0718,2025-05-15 22:33:00,Fox,Hunting,24.61991,78.56891,30.0,Foggy,Desert,Afternoon,FOX_005,24.43938,78.67249,2025-05-13 17:34:00,22.644118235112092,52.983333333333334,0.42738191069730275,0,0,0,8,1,5,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0227,2025-05-21 05:06:00,Fox,Alert,24.33348,78.39669,18.2,Cloudy,Desert,Afternoon,FOX_005,24.61991,78.56891,2025-05-15 22:33:00,36.30651275359367,126.55,0.2868946088786541,0,0,0,2,1,4,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0999,2025-05-24 20:54:00,Fox,Playing,24.58777,78.33732,27.9,Sunny,Wetland,Night,FOX_005,24.33348,78.39669,2025-05-21 05:06:00,28.9072292328821,87.8,0.3292395129029852,0,0,0,0,5,2,7,Low,Normal,"Habitat factor, Active/risk behavior"
S0092,2025-05-27 12:04:00,Fox,Running,24.51701,78.33761,31.5,Rainy,Desert,Night,FOX_005,24.58777,78.33732,2025-05-24 20:54:00,7.868207678854072,63.166666666666664,0.12456265454650246,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0223,2025-05-02 22:29:00,Fox,Resting,24.50251,78.38751,26.6,Windy,Savanna,Night,FOX_006,,,,0.0,,0.0,0,0,0,5,2,0,7,Low,Normal,"Environmental condition, Habitat factor"
S0129,2025-05-04 12:40:00,Fox,Alert,24.66066,78.5449,33.0,Foggy,Savanna,Evening,FOX_006,24.50251,78.38751,2025-05-02 22:29:00,23.717742646834704,38.18333333333333,0.6211543251026113,0,0,0,8,2,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0771,2025-05-05 14:43:00,Fox,Playing,24.53065,78.32335,20.8,Windy,Forest,Evening,FOX_006,24.66066,78.5449,2025-05-04 12:40:00,26.659887879481502,26.05,1.023412202667236,20,0,0,5,3,2,30,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0987,2025-05-08 17:59:00,Fox,Socializing,24.65169,78.39734,23.0,Rainy,Grassland,Morning,FOX_006,24.53065,78.32335,2025-05-05 14:43:00,15.398453747433694,75.26666666666667,0.20458530222453977,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0334,2025-05-09 20:46:00,Fox,Resting,24.31544,78.37762,32.3,Foggy,Desert,Morning,FOX_006,24.65169,78.39734,2025-05-08 17:59:00,37.44251162937583,26.783333333333335,1.3979780322106719,20,0,0,8,1,0,29,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor"
S0613,2025-05-13 22:00:00,Fox,Resting,24.53567,78.59991,34.7,Windy,Forest,Evening,FOX_006,24.31544,78.37762,2025-05-09 20:46:00,33.259154507483565,97.23333333333333,0.34205506864055774,0,0,0,5,3,0,8,Low,Normal,"Environmental condition, Habitat factor"
S0246,2025-05-16 01:09:00,Fox,Grazing,24.54043,78.69884,28.1,Foggy,Savanna,Night,FOX_006,24.53567,78.59991,2025-05-13 22:00:00,10.020997544563695,51.15,0.19591393049000383,0,0,0,8,2,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0330,2025-05-21 19:29:00,Fox,Running,24.63977,78.68709,22.9,Cloudy,Desert,Afternoon,FOX_006,24.54043,78.69884,2025-05-16 01:09:00,11.109809652933896,138.33333333333334,0.08031187700916069,0,0,0,2,1,5,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0967,2025-05-25 11:31:00,Fox,Socializing,24.36359,78.47904,26.7,Cloudy,Savanna,Evening,FOX_006,24.63977,78.68709,2025-05-21 19:29:00,37.23210799577003,88.03333333333333,0.4229319348251045,0,0,0,2,2,1,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0097,2025-05-28 14:42:00,Fox,Grazing,24.52016,78.4731,26.1,Foggy,Grassland,Evening,FOX_006,24.36359,78.47904,2025-05-25 11:31:00,17.420170594767338,75.18333333333334,0.2317025572347684,0,0,0,8,1,1,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0596,2025-05-02 23:54:00,Fox,Alert,24.3368,78.51716,26.3,Windy,Forest,Morning,FOX_007,,,,0.0,,0.0,0,0,0,5,3,4,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0003,2025-05-04 13:01:00,Fox,Running,24.37788,78.68094,32.3,Rainy,Savanna,Night,FOX_007,24.3368,78.51716,2025-05-02 23:54:00,17.20787032095046,37.11666666666667,0.46361572485721936,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0663,2025-05-06 17:53:00,Fox,Grazing,24.60327,78.41362,30.7,Foggy,Desert,Afternoon,FOX_007,24.37788,78.68094,2025-05-04 13:01:00,36.87589168315472,52.86666666666667,0.6975263243976303,0,0,0,8,1,1,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0666,2025-05-09 01:26:00,Fox,Socializing,24.66458,78.45341,33.4,Cloudy,Grassland,Night,FOX_007,24.60327,78.41362,2025-05-06 17:53:00,7.915243608168269,55.55,0.14248863381040988,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0557,2025-05-10 21:39:00,Fox,Playing,24.68149,78.69436,22.5,Cloudy,Wetland,Evening,FOX_007,24.66458,78.45341,2025-05-09 01:26:00,24.418894887094,44.21666666666667,0.5522554441106823,0,0,0,2,5,2,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0409,2025-05-14 12:04:00,Fox,Socializing,24.34483,78.60095,23.2,Cloudy,Savanna,Morning,FOX_007,24.68149,78.69436,2025-05-10 21:39:00,38.60935739904051,86.41666666666667,0.44678137780953336,0,0,0,2,2,1,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0528,2025-05-17 02:36:00,Fox,Running,24.63885,78.36729,21.8,Foggy,Wetland,Night,FOX_007,24.34483,78.60095,2025-05-14 12:04:00,40.34727181554055,62.53333333333333,0.6452122358561923,0,20,0,8,5,5,38,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0484,2025-05-22 05:58:00,Fox,Hunting,24.65356,78.30459,28.3,Foggy,Forest,Evening,FOX_007,24.63885,78.36729,2025-05-17 02:36:00,6.544480710017346,123.36666666666666,0.05304901953540135,0,0,0,8,3,5,16,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0073,2025-05-25 18:55:00,Fox,Resting,24.34125,78.63397,25.0,Rainy,Desert,Evening,FOX_007,24.65356,78.30459,2025-05-22 05:58:00,48.132730408576215,84.95,0.5666007111074304,0,20,0,5,1,0,26,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor"
S0861,2025-05-29 00:58:00,Fox,Grazing,24.56031,78.41489,18.9,Cloudy,Wetland,Evening,FOX_007,24.34125,78.63397,2025-05-25 18:55:00,32.94081605103474,78.05,0.4220476111599582,0,0,0,2,5,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0030,2025-05-03 04:05:00,Fox,Running,24.38252,78.38966,22.7,Windy,Wetland,Night,FOX_008,,,,0.0,,0.0,0,0,0,5,5,5,15,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0337,2025-05-04 13:57:00,Fox,Grazing,24.53998,78.58961,33.0,Rainy,Grassland,Morning,FOX_008,24.38252,78.38966,2025-05-03 04:05:00,26.760492891466473,33.86666666666667,0.7901720341968447,20,0,0,5,1,1,27,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0789,2025-05-06 19:40:00,Fox,Playing,24.48593,78.43109,25.8,Rainy,Forest,Evening,FOX_008,24.53998,78.58961,2025-05-04 13:57:00,17.12702333735804,53.71666666666667,0.3188400248965195,0,0,0,5,3,2,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0235,2025-05-09 03:31:00,Fox,Grazing,24.40833,78.48019,25.4,Windy,Savanna,Afternoon,FOX_008,24.48593,78.43109,2025-05-06 19:40:00,9.95778902762576,55.85,0.1782952377372562,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0703,2025-05-11 10:52:00,Fox,Resting,24.54563,78.59075,32.4,Windy,Wetland,Evening,FOX_008,24.40833,78.48019,2025-05-09 03:31:00,18.928112677149723,55.35,0.3419713220803925,0,0,0,5,5,0,10,Low,Normal,"Environmental condition, Habitat factor"
S0503,2025-05-14 17:40:00,Fox,Running,24.5845,78.42177,31.7,Cloudy,Wetland,Afternoon,FOX_008,24.54563,78.59075,2025-05-11 10:52:00,17.627159681029372,78.8,0.22369491981001743,0,0,0,2,5,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0558,2025-05-17 08:14:00,Fox,Playing,24.45769,78.50521,34.1,Rainy,Wetland,Night,FOX_008,24.5845,78.42177,2025-05-14 17:40:00,16.434208338496948,62.56666666666667,0.2626671551171595,0,0,0,5,5,2,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0225,2025-05-22 15:34:00,Fox,Grazing,24.67925,78.39604,21.9,Foggy,Savanna,Night,FOX_008,24.45769,78.50521,2025-05-17 08:14:00,26.99692425392275,127.33333333333333,0.21201772974284883,0,0,0,8,2,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0504,2025-05-26 02:48:00,Fox,Alert,24.35168,78.32538,19.0,Foggy,Savanna,Evening,FOX_008,24.67925,78.39604,2025-05-22 15:34:00,37.119005813362214,83.23333333333333,0.4459632256311039,0,0,0,8,2,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0298,2025-05-29 13:31:00,Fox,Running,24.49563,78.61902,25.1,Rainy,Forest,Morning,FOX_008,24.35168,78.32538,2025-05-26 02:48:00,33.76455750766332,82.71666666666667,0.4081953355752164,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0430,2025-05-03 13:45:00,Fox,Alert,24.46555,78.64036,25.7,Windy,Savanna,Night,FOX_009,,,,0.0,,0.0,0,0,0,5,2,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0262,2025-05-04 15:43:00,Fox,Alert,24.35841,78.56516,26.1,Foggy,Desert,Night,FOX_009,24.46555,78.64036,2025-05-03 13:45:00,14.1388470626841,25.966666666666665,0.5444998868812876,0,0,0,8,1,4,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0279,2025-05-07 07:36:00,Fox,Socializing,24.43503,78.36454,26.2,Windy,Desert,Afternoon,FOX_009,24.35841,78.56516,2025-05-04 15:43:00,22.03010588804105,63.88333333333333,0.3448490355550386,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0481,2025-05-09 03:43:00,Fox,Grazing,24.61662,78.5373,33.3,Foggy,Wetland,Afternoon,FOX_009,24.43503,78.36454,2025-05-07 07:36:00,26.70487277708797,44.11666666666667,0.6053239012562441,0,0,0,8,5,1,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0325,2025-05-11 23:39:00,Fox,Running,24.57554,78.36786,25.8,Foggy,Forest,Evening,FOX_009,24.61662,78.5373,2025-05-09 03:43:00,17.729866273772505,67.93333333333334,0.26098919931951675,0,0,0,8,3,5,16,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0302,2025-05-15 00:14:00,Fox,Hunting,24.35668,78.3328,30.9,Windy,Savanna,Night,FOX_009,24.57554,78.36786,2025-05-11 23:39:00,24.593458029762942,72.58333333333333,0.3388306502378362,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0508,2025-05-18 05:46:00,Fox,Hunting,24.45121,78.68408,18.3,Rainy,Savanna,Afternoon,FOX_009,24.35668,78.3328,2025-05-15 00:14:00,37.09123696043057,77.53333333333333,0.4783908464371957,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
